-2.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.442176872376910168e-01,4.345588053680290302e-02
2.000000000000000000e+00,9.854497299884601436e-01,1.422165339366341374e-01
3.000000000000000000e+00,8.632093666488739325e-01,2.496773024970783683e-01
4.000000000000000000e+00,3.349881501559050512e-01,2.851042959552829714e-01
5.000000000000000000e+00,-3.507832276896198365e-01,2.207514347134984511e-01
6.000000000000000000e+00,-8.715757724135877460e-01,5.397309255140177869e-02
7.000000000000000000e+00,-9.824526126243325885e-01,-1.240449283021350657e-01
8.000000000000000000e+00,-6.312666378723216232e-01,-2.655269738751043218e-01
9.000000000000000000e+00,1.681390048434971279e-02,-2.605359563751840635e-01
1.000000000000000000e+01,6.569865987187890610e-01,-1.726245938992748419e-01
1.100000000000000000e+01,9.881682338770002572e-01,4.489472969767337174e-02
1.200000000000000000e+01,8.545989080882814282e-01,1.693399791589902392e-01
1.300000000000000000e+01,3.190983623493521271e-01,3.130230531276260164e-01
1.400000000000000000e+01,-3.664791292519267163e-01,1.706466960445646719e-01
1.500000000000000000e+01,-8.796957599716700438e-01,1.426925098653928914e-01
1.600000000000000000e+01,-9.791777291513173997e-01,-2.244086730524803563e-01
1.700000000000000000e+01,-6.181371122370347138e-01,-1.046522832653767332e-01
1.800000000000000000e+01,3.362304722113668848e-02,-4.691997379570422289e-01
1.900000000000000000e+01,6.695697621966010260e-01,1.340286532046697787e-01
2.000000000000000000e+01,9.906073556948703507e-01,-3.716595411966139295e-01
2.100000000000000000e+01,8.457468311429342522e-01,7.616859377627035466e-01
2.200000000000000000e+01,3.031183567457039763e-01,-5.131552858173110687e-01
2.300000000000000000e+01,-3.820714171840058349e-01,1.323256316783671283e+00
2.400000000000000000e+01,-8.875670335815029066e-01,-1.480573283594919465e+00
2.500000000000000000e+01,-9.756260054681575866e-01,2.036970361654195205e+00
2.600000000000000000e+01,-6.048328224062841096e-01,-3.278562766174459853e+00
2.700000000000000000e+01,5.042268780681122275e-02,3.972942358671631702e+00
2.800000000000000000e+01,6.819636200681329363e-01,-6.079199381732780516e+00
2.900000000000000000e+01,9.927664058359066956e-01,8.336956751043787861e+00
3.000000000000000000e+01,8.366556385360559567e-01,-1.142070432377340516e+01
3.100000000000000000e+01,2.870526513277284475e-01,1.654691396301347694e+01
3.200000000000000000e+01,-3.975556831214329123e-01,-2.256326048927270023e+01
3.300000000000000000e+01,-8.951873678196802242e-01,3.195214804211173387e+01
3.400000000000000000e+01,-9.717984457438640922e-01,-4.477925849693582450e+01
3.500000000000000000e+01,-5.913575298651243539e-01,6.225662868774995928e+01
3.600000000000000000e+01,6.720807252547492117e-02,-8.777742172587191760e+01
3.700000000000000000e+01,6.941646682522419898e-01,1.223771620657864077e+02
3.800000000000000000e+01,9.946447738778377845e-01,-1.714919033937016764e+02
3.900000000000000000e+01,8.273279005953806386e-01,2.403492137543199760e+02
4.000000000000000000e+01,2.709057883078690443e-01,-3.359264650237000751e+02
4.100000000000000000e+01,-4.129275492405400927e-01,4.708968488873343858e+02
4.200000000000000000e+01,-9.025546082101854051e-01,-6.589005212654506067e+02
4.300000000000000000e+01,-9.676961321338061195e-01,9.224040726339372895e+02
4.400000000000000000e+01,-5.777150444457346268e-01,-1.291807436399365997e+03
4.500000000000000000e+01,8.397445569174329105e-02,1.807911353412319841e+03
4.600000000000000000e+01,7.061694571803293075e-01,-2.531581122720784151e+03
4.700000000000000000e+01,9.962419287548636149e-01,3.544059790065291509e+03
4.800000000000000000e+01,8.177662545264459126e-01,-4.961413715678579138e+03
4.900000000000000000e+01,2.546823328440350753e-01,6.946545983809381141e+03
