1.000000000000000000e+01,-4.342727686234678025e-04,8.776875414214110882e-03,-4.328412596478603937e-04
1.005755676680079169e+01,-4.443570380460002030e-04,8.765347107080618400e-03,-4.428924600733056389e-04
1.011544481174203725e+01,-4.546754625287939447e-04,8.753567555546055631e-03,-4.531770536635770829e-04
1.017366604155360932e+01,-4.652334785385834975e-04,8.741531116205595794e-03,-4.637004596388049856e-04
1.023222237393989076e+01,-4.760366487328674952e-04,8.729232017105948566e-03,-4.744682224625429326e-04
1.029111573764296139e+01,-4.870906648978057859e-04,8.716664354480796115e-03,-4.854860159426891515e-04
1.035034807250610633e+01,-4.984013509228752727e-04,8.703822089605581583e-03,-4.967596452523566916e-04
1.040992132953773286e+01,-5.099746658952281249e-04,8.690699045748479304e-03,-5.082950501090773400e-04
1.046983747097561057e+01,-5.218167072096025448e-04,8.677288905945889502e-03,-5.200983085886950498e-04
1.053009847035152369e+01,-5.339337137950550712e-04,8.663585207748960085e-03,-5.321756394021621506e-04
1.059070631255626083e+01,-5.463320693919757401e-04,8.649581341678922938e-03,-5.445334060019049868e-04
1.065166299390500271e+01,-5.590183059073603085e-04,8.635270547505066036e-03,-5.571781194857450530e-04
1.071297052220308288e+01,-5.719991068579915409e-04,8.620645910033150963e-03,-5.701164416051177769e-04
1.077463091681210194e+01,-5.852813108938195816e-04,8.605700356074750396e-03,-5.833551894977752469e-04
1.083664620871645745e+01,-5.988719153735826573e-04,8.590426651015645870e-03,-5.969013379479558030e-04
1.089901844059023439e+01,-6.127780800765783098e-04,8.574817394405256921e-03,-6.107620239410080755e-04
1.096174966686449004e+01,-6.270071309464368085e-04,8.558865016900370562e-03,-6.249445497725687228e-04
1.102484195379492782e+01,-6.415665639565974483e-04,8.542561775898491888e-03,-6.394563877896818202e-04
1.108829737952994243e+01,-6.564640490550598681e-04,8.525899751897349915e-03,-6.543051833373732685e-04
1.115211803417908598e+01,-6.717074341913139906e-04,8.508870843856129046e-03,-6.694987592667850027e-04
