0.000000000000000000e+00,9.999999999999997780e-01
3.173325912716962877e-02,9.999971558760872847e-01
6.346651825433925753e-02,9.999544510742368608e-01
9.519977738150889324e-02,9.997690851578365789e-01
1.269330365086785151e-01,9.992690245368777147e-01
1.586662956358481369e-01,9.982128173006208360e-01
1.903995547630177865e-01,9.962910811167767777e-01
2.221328138901874083e-01,9.931314036557140623e-01
2.538660730173570301e-01,9.883087481704725397e-01
2.855993321445266520e-01,9.813634816054208621e-01
3.173325912716962738e-01,9.718285755613044197e-01
3.490658503988658956e-01,9.592661258359783671e-01
3.807991095260355729e-01,9.433110355574353401e-01
4.125323686532051948e-01,9.237168507891680980e-01
4.442656277803748166e-01,9.003961842099794666e-01
4.759988869075444384e-01,8.734471205750143907e-01
5.077321460347140603e-01,8.431584826557086965e-01
5.394654051618836821e-01,8.099909612543833015e-01
5.711986642890533039e-01,7.745367162632605940e-01
6.029319234162229257e-01,7.374650965235460820e-01
6.346651825433925476e-01,6.994647264133355691e-01
6.663984416705621694e-01,6.611916460521907180e-01
6.981317007977317912e-01,6.232301562586118893e-01
7.298649599249014130e-01,5.860690228438808491e-01
7.615982190520711459e-01,5.500921953260542452e-01
7.933314781792407677e-01,5.155810055112961532e-01
8.250647373064103896e-01,4.827240219956511202e-01
8.567979964335800114e-01,4.516309815186220766e-01
8.885312555607496332e-01,4.223480035735775462e-01
9.202645146879192550e-01,3.948722155725377103e-01
9.519977738150888769e-01,3.691647297102993996e-01
9.837310329422584987e-01,3.451615214700780587e-01
1.015464292069428121e+00,3.227821580864665418e-01
1.047197551196597853e+00,3.019365517411460864e-01
1.078930810323767364e+00,2.825300167491058834e-01
1.110664069450937097e+00,2.644669372909449478e-01
1.142397328578106608e+00,2.476533362039630703e-01
1.174130587705276341e+00,2.319985987648872372e-01
1.205863846832445851e+00,2.174165622293446343e-01
1.237597105959615584e+00,2.038261398345433129e-01
1.269330365086785095e+00,1.911516106929574133e-01
1.301063624213954828e+00,1.793226757879828881e-01
1.332796883341124339e+00,1.682743551145153837e-01
1.364530142468294072e+00,1.579467812587373177e-01
1.396263401595463582e+00,1.482849295286170210e-01
1.427996660722633315e+00,1.392383132613396746e-01
1.459729919849802826e+00,1.307606643619445563e-01
1.491463178976972559e+00,1.228096128054602942e-01
1.523196438104142292e+00,1.153463742242461787e-01
1.554929697231311803e+00,1.083354513777061573e-01
1.586662956358481535e+00,1.017443529337794250e-01
1.618396215485651046e+00,9.554333132940415196e-02
1.650129474612820779e+00,8.970514033101668894e-02
1.681862733739990290e+00,8.420481214445171836e-02
1.713595992867160023e+00,7.901945342124210014e-02
1.745329251994329534e+00,7.412805919782881892e-02
1.777062511121499266e+00,6.951134362880619089e-02
1.808795770248668777e+00,6.515158629370441934e-02
1.840529029375838510e+00,6.103249283900519240e-02
1.872262288503008021e+00,5.713906874157476806e-02
1.903995547630177754e+00,5.345750503111252466e-02
1.935728806757347265e+00,4.997507487670510562e-02
1.967462065884516997e+00,4.668004001856065899e-02
1.999195325011686508e+00,4.356156610527535389e-02
2.030928584138856241e+00,4.060964607605224708e-02
2.062661843266025752e+00,3.781503080387869919e-02
2.094395102393195707e+00,3.516916628835750624e-02
2.126128361520365218e+00,3.266413675488297891e-02
2.157861620647534728e+00,3.029261307976936074e-02
2.189594879774704239e+00,2.804780601868618953e-02
2.221328138901874194e+00,2.592342376842496007e-02
2.253061398029043705e+00,2.391363343983212222e-02
2.284794657156213216e+00,2.201302606298055284e-02
2.316527916283382726e+00,2.021658478464622224e-02
2.348261175410552681e+00,1.851965595324293196e-02
2.379994434537722192e+00,1.691792281789438260e-02
2.411727693664891703e+00,1.540738159661239441e-02
2.443460952792061214e+00,1.398431969392149518e-02
2.475194211919231169e+00,1.264529587101002710e-02
2.506927471046400679e+00,1.138712219187135166e-02
2.538660730173570190e+00,1.020684758716861561e-02
2.570393989300740145e+00,9.101742893941612914e-03
2.602127248427909656e+00,8.069287243974895482e-03
2.633860507555079167e+00,7.107155686848359855e-03
2.665593766682248678e+00,6.213207945561194552e-03
2.697327025809418632e+00,5.385478213302304605e-03
2.729060284936588143e+00,4.622165909573218955e-03
2.760793544063757654e+00,3.921627322568154057e-03
2.792526803190927165e+00,3.282368072590361157e-03
2.824260062318097120e+00,2.703036338427972085e-03
2.855993321445266631e+00,2.182416795114148957e-03
2.887726580572436141e+00,1.719425217431067845e-03
2.919459839699605652e+00,1.313103708956558967e-03
2.951193098826775607e+00,9.626165214576711112e-04
2.982926357953945118e+00,6.672464340650294994e-04
3.014659617081114629e+00,4.263916659670435871e-04
3.046392876208284584e+00,2.395633003923022428e-04
3.078126135335454094e+00,1.063832014444064721e-04
3.109859394462623605e+00,2.658240895855691686e-05
3.141592653589793116e+00,0.000000000000000000e+00
