1.000000000000000000e+01,2.767103821620121029e-01,6.134106815334033208e-03,-2.184650747731126368e-03
1.005755676680079169e+01,2.746006333583266290e-01,6.071433410267947431e-03,-2.182598554761801604e-03
1.011544481174203725e+01,2.724695449539848990e-01,6.008295702236926029e-03,-2.180670456857256457e-03
1.017366604155360932e+01,2.703169400011289358e-01,5.944693909142189508e-03,-2.178871369460572138e-03
1.023222237393989076e+01,2.681426410948206662e-01,5.880628365533524179e-03,-2.177206347382146159e-03
1.029111573764296139e+01,2.659464704036110794e-01,5.816099526325817920e-03,-2.175680588432880262e-03
1.035034807250610633e+01,2.637282497010920435e-01,5.751107970116927856e-03,-2.174299437099868650e-03
1.040992132953773286e+01,2.614878003988943544e-01,5.685654403201541654e-03,-2.173068388100616536e-03
1.046983747097561057e+01,2.592249435803799518e-01,5.619739662914621965e-03,-2.171993090498699347e-03
1.053009847035152369e+01,2.569395000359862014e-01,5.553364721574501409e-03,-2.171079351535919102e-03
1.059070631255626083e+01,2.546312902999015026e-01,5.486530690418574621e-03,-2.170333140539766007e-03
1.065166299390500271e+01,2.523001346871409090e-01,5.419238823136428643e-03,-2.169760593601659324e-03
1.071297052220308288e+01,2.499458533334766586e-01,5.351490520467216613e-03,-2.169368017089109285e-03
1.077463091681210194e+01,2.475682662351619268e-01,5.283287333704471400e-03,-2.169161892693565949e-03
1.083664620871645745e+01,2.451671932912663221e-01,5.214630969324931566e-03,-2.169148881357543454e-03
1.089901844059023439e+01,2.427424543465274143e-01,5.145523292906455104e-03,-2.169335828316884800e-03
1.096174966686449004e+01,2.402938692361824835e-01,5.075966333510759272e-03,-2.169729767548009541e-03
1.102484195379492782e+01,2.378212578324478410e-01,5.005962288425039146e-03,-2.170337926440985173e-03
1.108829737952994243e+01,2.353244400917819390e-01,4.935513527086626828e-03,-2.171167731139247558e-03
1.115211803417908598e+01,2.328032361045338783e-01,4.864622596178022618e-03,-2.172226811212941196e-03
1.121630601988190001e+01,2.302574661457383876e-01,4.793292223935837967e-03,-2.173523005067403650e-03
1.128086345087716502e+01,2.276869507277051174e-01,4.721525325101974709e-03,-2.175064365141534620e-03
1.134579245357253363e+01,2.250915106542552835e-01,4.649325005611092479e-03,-2.176859163428488796e-03
1.141109516661457945e+01,2.224709670767029412e-01,4.576694567606144452e-03,-2.178915896990762935e-03
1.147677374095922609e+01,2.198251415517946672e-01,4.503637514541035218e-03,-2.181243293595071676e-03
1.154283033994260954e+01,2.171538561008540258e-01,4.430157555888502435e-03,-2.183850317889509188e-03
1.160926713935232613e+01,2.144569332716897703e-01,4.356258612787153491e-03,-2.186746177027258566e-03
1.167608632749910491e+01,2.117341962017587065e-01,4.281944823112546206e-03,-2.189940326919424720e-03
1.174329010528888162e+01,2.089854686831007780e-01,4.207220546618054002e-03,-2.193442478889361200e-03
1.181088068629529708e+01,2.062105752304216610e-01,4.132090371003380516e-03,-2.197262605403192161e-03
1.187886029683259714e+01,2.034093411495829229e-01,4.056559116784467893e-03,-2.201410947398893276e-03
1.194723117602899265e+01,2.005815926092499035e-01,3.980631843123803512e-03,-2.205898020939489265e-03
1.201599557590037826e+01,1.977271567147819709e-01,3.904313853969641930e-03,-2.210734623648558800e-03
1.208515576142452019e+01,1.948458615835553798e-01,3.827610703372482173e-03,-2.215931842456908031e-03
1.215471401061567569e+01,1.919375364229491954e-01,3.750528201540337739e-03,-2.221501060672450862e-03
1.222467261459960675e+01,1.890020116108657999e-01,3.673072421027467980e-03,-2.227453965283870095e-03
1.229503387768905931e+01,1.860391187780129907e-01,3.595249702601618826e-03,-2.233802554944683532e-03
1.236580011745965635e+01,1.830486908929850332e-01,3.517066661578252366e-03,-2.240559147623959538e-03
1.243697366482623856e+01,1.800305623497344409e-01,3.438530194062702078e-03,-2.247736388705990317e-03
1.250855686411963674e+01,1.769845690574653740e-01,3.359647483347016819e-03,-2.255347259211942703e-03
1.258055207316389357e+01,1.739105485327902267e-01,3.280426006154965775e-03,-2.263405084585297551e-03
1.265296166335392236e+01,1.708083399955828141e-01,3.200873539845679357e-03,-2.271923542563369577e-03
1.272578801973362417e+01,1.676777844657439398e-01,3.120998168139049386e-03,-2.280916673109698208e-03
1.279903354107443469e+01,1.645187248645712808e-01,3.040808288802300530e-03,-2.290398886546125487e-03
1.287270063995434732e+01,1.613310061172885668e-01,2.960312619667429881e-03,-2.300384973671543067e-03
1.294679174283737133e+01,1.581144752597808956e-01,2.879520206255113679e-03,-2.310890114702540774e-03
1.302130929015346084e+01,1.548689815472061304e-01,2.798440428336763323e-03,-2.321929889455177400e-03
1.309625573637889495e+01,1.515943765662010057e-01,2.717083007231614958e-03,-2.333520287157048526e-03
1.317163355011712333e+01,1.482905143495802103e-01,2.635458012807363054e-03,-2.345677717124363369e-03
1.324744521418007182e+01,1.449572514951520397e-01,2.553575871260189197e-03,-2.358419018581324033e-03
1.332369322566995429e+01,1.415944472860752590e-01,2.471447371703702420e-03,-2.371761472401788268e-03
1.340038009606147007e+01,1.382019638162957365e-01,2.389083674470458829e-03,-2.385722811271813026e-03
1.347750835128456792e+01,1.347796661177218247e-01,2.306496317985211840e-03,-2.400321231665579914e-03
1.355508053180762751e+01,1.313274222916908096e-01,2.223697226772319412e-03,-2.415575405206894614e-03
1.363309919272114534e+01,1.278451036435064581e-01,2.140698718962269400e-03,-2.431504490672201351e-03
1.371156690382189680e+01,1.243325848204404893e-01,2.057513513985644808e-03,-2.448128146263808293e-03
1.379048624969756887e+01,1.207897439538034717e-01,1.974154740861372784e-03,-2.465466541841820902e-03
1.386985982981190446e+01,1.172164628037770939e-01,1.890635945525129431e-03,-2.483540372142139813e-03
1.394969025859031753e+01,1.136126269089596935e-01,1.806971099411454210e-03,-2.502370869509585715e-03
1.402998016550601257e+01,1.099781257387839606e-01,1.723174607018122025e-03,-2.521979817764814780e-03
1.411073219516658739e+01,1.063128528503036602e-01,1.639261314178518418e-03,-2.542389565877811557e-03
1.419194900740114917e+01,1.026167060492126498e-01,1.555246516548383206e-03,-2.563623041846423579e-03
1.427363327734792087e+01,9.888958755396345945e-02,1.471145967379397165e-03,-2.585703767575813199e-03
1.435578769554235201e+01,9.513140416488521933e-02,1.386975886216696525e-03,-2.608655873548340089e-03
1.443841496800575186e+01,9.134206743701153708e-02,1.302752967066366126e-03,-2.632504113934111632e-03
1.452151781633440741e+01,8.752149385690308203e-02,1.218494386553510642e-03,-2.657273882704668400e-03
1.460509897778923616e+01,8.366960502479524331e-02,1.134217813015786502e-03,-2.682991228825501537e-03
1.468916120538594505e+01,7.978632783985169230e-02,1.049941414337886248e-03,-2.709682873305610702e-03
1.477370726798569933e+01,7.587159469070636764e-02,9.656838666423478955e-04,-2.737376225831569289e-03
1.485873995038636686e+01,7.192534365066652335e-02,8.814643631656132391e-04,-2.766099401637340735e-03
1.494426205341415859e+01,6.794751867683730684e-02,7.973026223261385969e-04,-2.795881239605465304e-03
1.503027639401598492e+01,6.393806981455193994e-02,7.132188965214749515e-04,-2.826751320193326023e-03
1.511678580535216554e+01,5.989695340663628298e-02,6.292339807826366222e-04,-2.858739983760513054e-03
1.520379313688978229e+01,5.582413230717810093e-02,5.453692213127007797e-04,-2.891878349689082882e-03
1.529130125449652589e+01,5.171957610025675056e-02,4.616465238131554124e-04,-2.926198336119375902e-03
1.537931304053509507e+01,4.758326132454365753e-02,3.780883626355040390e-04,-2.961732679214399040e-03
1.546783139395813933e+01,4.341517170176109608e-02,2.947177888063950437e-04,-2.998514954211182592e-03
1.555685923040373986e+01,3.921529837112271155e-02,2.115584385751064444e-04,-3.036579596223895530e-03
1.564639948229144650e+01,3.498364012921158922e-02,1.286345422461429545e-04,-3.075961921532035463e-03
1.573645509891887428e+01,3.072020367478089584e-02,4.597093243479783928e-05,-3.116698149548751632e-03
1.582702904655883280e+01,2.642500385919055797e-02,-3.640694757070837780e-05,-3.158825425526441862e-03
1.591812430855704541e+01,2.209806394219429940e-02,-1.184730356298750292e-04,-3.202381843777970909e-03
1.600974388543040661e+01,1.773941585406644053e-02,-2.002006419250573679e-04,-3.247406470730750810e-03
1.610189079496581854e+01,1.334910046212526777e-02,-2.815624416503201689e-04,-3.293939370098287588e-03
1.619456807231958351e+01,8.927167844381894007e-03,-3.625304662564663924e-04,-3.342021626949359323e-03
1.628777877011738795e+01,4.473677568428345748e-03,-4.430760956477360264e-04,-3.391695373397421616e-03
1.638152595855483895e+01,-1.130102414492423853e-05,-5.231700506880355766e-04,-3.443003815078023340e-03
1.647581272549860287e+01,-4.527688526296904693e-03,-6.027823849289659294e-04,-3.495991257285833639e-03
1.657064217658810534e+01,-9.075395169195579412e-03,-6.818824776977653246e-04,-3.550703133026102392e-03
1.666601743533782098e+01,-1.365432051849780129e-02,-7.604390261574613032e-04,-3.607186030571057911e-03
1.676194164324018487e+01,-1.826435316533701891e-02,-8.384200383886520518e-04,-3.665487722541697739e-03
1.685841795986902980e+01,-2.290537041067137666e-02,-9.157928263608370884e-04,-3.725657195458028075e-03
1.695544956298367367e+01,-2.757723794294132322e-02,-9.925239989660241974e-04,-3.787744679659716968e-03
1.705303964863359667e+01,-3.227980951005834237e-02,-1.068579455835159822e-03,-3.851801680846926330e-03
1.715119143126370105e+01,-3.701292658379159300e-02,-1.143924380479279749e-03,-3.917881011194563300e-03
1.724990814382019977e+01,-4.177641801854329456e-02,-1.218523234503054564e-03,-3.986036822258352645e-03
1.734919303785709133e+01,-4.657009970339408278e-02,-1.292339752209026174e-03,-4.056324638629381189e-03
1.744904938364327407e+01,-5.139377420637440685e-02,-1.365336934298337895e-03,-4.128801391310101161e-03
1.754948047027025737e+01,-5.624723041353853203e-02,-1.437477043492043673e-03,-4.203525453497300099e-03
1.765048960576049808e+01,-6.113024316025329058e-02,-1.508721599474878352e-03,-4.280556676255499113e-03
1.775208011717635159e+01,-6.604257285559163304e-02,-1.579031374324760695e-03,-4.359956425034550859e-03
1.785425535072968017e+01,-7.098396510033949669e-02,-1.648366388660632608e-03,-4.441787617642782397e-03
1.795701867189205103e+01,-7.595415029808989804e-02,-1.716685908346758400e-03,-4.526114763109033781e-03
1.806037346550560585e+01,-8.095284325837517891e-02,-1.783948440697496769e-03,-4.613004000651800204e-03
1.816432313589453429e+01,-8.597974279400205644e-02,-1.850111732266998110e-03,-4.702523140685828558e-03
1.826887110697722250e+01,-9.103453131107619445e-02,-1.915132766977866580e-03,-4.794741706688900908e-03
1.837402082237901269e+01,-9.611687439086800955e-02,-1.978967763591596516e-03,-4.889730976889465272e-03
1.847977574554567681e+01,-1.012264203663763157e-01,-2.041572175708736368e-03,-4.987564028991787156e-03
1.858613935985739829e+01,-1.063627998904622951e-01,-2.102900690693523204e-03,-5.088315784296245509e-03
1.869311516874363832e+01,-1.115256254972993577e-01,-2.162907230005864552e-03,-5.192063053738756734e-03
1.880070669579840015e+01,-1.167144911567617599e-01,-2.221544950026466993e-03,-5.298884584770629722e-03
1.890891748489641344e+01,-1.219289718219984386e-01,-2.278766243860452876e-03,-5.408861109862423029e-03
1.901775110030976990e+01,-1.271686229691998682e-01,-2.334522743260209355e-03,-5.522075395414148893e-03
1.912721112682537239e+01,-1.324329801311706911e-01,-2.388765322019972045e-03,-5.638612292667038485e-03
1.923730116986298810e+01,-1.377215584233636159e-01,-2.441444099863276582e-03,-5.758558789514148929e-03
1.934802485559402996e+01,-1.430338520631075083e-01,-2.492508447102214243e-03,-5.882004063493809741e-03
1.945938583106096331e+01,-1.483693338816474139e-01,-2.541906990243243333e-03,-6.009039536143760338e-03
1.957138776429746230e+01,-1.537274548299279175e-01,-2.589587618860952033e-03,-6.139758929039692767e-03
1.968403434444921274e+01,-1.591076434772089876e-01,-2.635497493315516575e-03,-6.274258321011123504e-03
1.979732928189543628e+01,-1.645093055024781925e-01,-2.679583052863520123e-03,-6.412636206181885137e-03
1.991127630837108597e+01,-1.699318231804286816e-01,-2.721790026226601159e-03,-6.554993554672346526e-03
2.002587917708979148e+01,-1.753745548596277737e-01,-2.762063441826441250e-03,-6.701433873582391884e-03
2.014114166286744734e+01,-1.808368344356067192e-01,-2.800347640676608459e-03,-6.852063270606775086e-03
2.025706756224658278e+01,-1.863179708160698778e-01,-2.836586288924617619e-03,-7.006990517838309826e-03
2.037366069362139243e+01,-1.918172473816956991e-01,-2.870722393334716824e-03,-7.166327118685941397e-03
2.049092489736351297e+01,-1.973339214398448227e-01,-2.902698317156204508e-03,-7.330187375486501428e-03
2.060886403594852112e+01,-2.028672236724432532e-01,-2.932455797329467685e-03,-7.498688458565931636e-03
2.072748199408313852e+01,-2.084163575793721579e-01,-2.959935964314762500e-03,-7.671950478361194703e-03
2.084678267883325375e+01,-2.139804989148599290e-01,-2.985079361947945865e-03,-7.850096557459834354e-03
2.096677001975248089e+01,-2.195587951200304588e-01,-3.007825970262518762e-03,-8.033252906020709252e-03
2.108744796901176244e+01,-2.251503647497297700e-01,-3.028115229248399404e-03,-8.221548898072023395e-03
2.120882050152937381e+01,-2.307542968951100115e-01,-3.045886064865182489e-03,-8.415117150286781020e-03
2.133089161510200782e+01,-2.363696506013799048e-01,-3.061076916434942938e-03,-8.614093602191329538e-03
2.145366533053634583e+01,-2.419954542818572307e-01,-3.073625766506575194e-03,-8.818617598763657528e-03
2.157714569178153496e+01,-2.476307051279316718e-01,-3.083470172395780858e-03,-9.028831974850392433e-03
2.170133676606238993e+01,-2.532743685157502478e-01,-3.090547299943750305e-03,-9.244883141708910845e-03
2.182624264401335878e+01,-2.589253774097954319e-01,-3.094793959615019154e-03,-9.466921175838360902e-03
2.195186743981325606e+01,-2.645826317634526470e-01,-3.096146644453982074e-03,-9.695099909561782220e-03
2.207821529132077742e+01,-2.702449979179332162e-01,-3.094541571154933376e-03,-9.929577024469487395e-03
2.220529036021079605e+01,-2.759113079986054706e-01,-3.089914722767556337e-03,-1.017051414649219887e-02
2.233309683211144758e+01,-2.815803593104473368e-01,-3.082201894690118557e-03,-1.041807694389406541e-02
2.246163891674197899e+01,-2.872509137325434114e-01,-3.071338743051978300e-03,-1.067243522740920700e-02
2.259092084805142875e+01,-2.929216971118605017e-01,-3.057260835767720668e-03,-1.093376305266832889e-02
2.272094688435807086e+01,-2.985913986575383094e-01,-3.039903706672549520e-03,-1.120223882549205817e-02
2.285172130848968663e+01,-3.042586703357689215e-01,-3.019202912602473102e-03,-1.147804540944699289e-02
2.298324842792462519e+01,-3.099221262661089327e-01,-2.995094093686029215e-03,-1.176137023631786474e-02
2.311553257493368463e+01,-3.155803421200318315e-01,-2.967513037021605148e-03,-1.205240541938484844e-02
2.324857810672284941e+01,-3.212318545211562126e-01,-2.936395742876381134e-03,-1.235134786854154287e-02
2.338238940557669920e+01,-3.268751604505984454e-01,-2.901678495928816659e-03,-1.265839940990404894e-02
2.351697087900291905e+01,-3.325087166545480644e-01,-2.863297938505615127e-03,-1.297376690653995190e-02
